patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,PAM50
TCGA-BH-A18L-01,0.0,0.0,0.0,0.0,38.392372,0.0,15.736846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.855295,0.0,0.0,0.0,17.798058,0.0,0.0,0.0,0.0,0.0,75.140175,0.0,62.952415,20.219955,47.289833,15.192897,18.000645,0.0,0.0,0.0,0.0,0.0,10.623624,0.0,0.0,0.0,59.99207,73.75255,0.0,0.0,0.0,0.0,51.268513,0.0,0.0,20.080032,0.0,34.30186,0.0,0.0,0.0,0.0,0.0,18.021694,0.0,0.0,0.0,20.084297,0.0,0.0,LumB
TCGA-BH-A18M-01,0.0,0.0,0.0,47.021603,24.02695,0.0,0.0,15.723622,12.092448,0.0,0.0,0.0,1.3535829,2.6191304,0.0,0.0,0.0,0.0,38.0192,0.0,0.0,0.0,0.0,0.0,0.0,7.9352455,0.0,0.0,0.0,15.050069,36.875492,0.0,23.046724,0.0,17.66852,0.0,0.0,0.0,0.0,0.0,0.0,66.93956,0.0,0.0,0.0,67.54944,0.0,6.937065,0.0,0.0,0.0,79.08424,0.0,31.309046,0.0,0.0,0.0,19.490828,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A18N-01,0.0,0.0,0.0,4.1958947,5.4589953,0.0,0.0,0.0,0.084953725,0.0,0.0,0.0,0.0,3.0267513,0.0,0.0,0.0,0.0,15.994486,9.614929,0.0,0.0,0.0,0.0,11.795731,5.0412464,0.0,0.0,0.0,0.0,18.41002,0.0,15.742192,0.0,0.0,0.0,4.528681,0.0,0.0,0.0,0.0,43.06229,0.0,0.0,0.0,9.009626,7.65418,0.5350663,0.0,18.26955,0.0,42.44616,0.0,13.01761,0.0,0.0,0.0,4.4428654,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A18P-01,0.0,0.0,0.0,0.0,24.515575,0.0,17.53591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7349133,20.032295,0.0,0.0,0.0,0.0,4.684443,12.445426,0.0,0.0,20.419098,0.0,14.336184,0.0,12.92742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.087415,0.0,0.0,0.0,0.0,2.8150935,0.0,0.0,26.448202,0.0,21.666119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-BH-A18Q-01,0.0,0.0,14.420918,0.0,62.586605,0.0,10.781237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.10771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.121098,86.38907,0.0,42.00738,45.23488,0.0,0.0,0.0,0.0,0.0,68.852165,0.0,0.0,112.137596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.424082,0.0,0.0,Basal
TCGA-BH-A18R-01,0.0,0.0,0.0,0.0,44.538887,0.0,0.47005215,0.0,0.0,0.0,5.4616256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.32371,5.2919393,45.915348,0.0,33.74357,0.0,15.018103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.09548,42.409622,0.0,0.0,0.0,0.0,22.222582,0.0,0.0,35.510834,0.0,14.625141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.44602,0.0,0.0,Her2
TCGA-BH-A18S-01,0.0,0.0,0.0,0.0,4.4440928,0.0,0.0,0.0,3.947322,0.0,0.0,0.0,0.0,3.3578846,0.0,0.0,1.1657676,0.0,15.976,14.552371,0.0,0.0,0.0,0.0,12.05762,3.7823298,0.0,0.0,0.0,0.0,19.218798,0.0,12.177331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.56564,0.0,0.0,0.0,10.135707,11.968889,0.0,0.0,18.652798,0.0,34.106255,0.0,16.301928,0.0,0.0,0.0,4.5855527,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A18T-01,0.0,0.0,0.0,0.0,77.652534,0.0,17.806353,0.0,0.0,10.809481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4726253,0.0,0.0,0.0,71.19231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1718,102.79161,0.0,42.038387,49.841427,0.0,0.0,0.0,0.0,0.0,76.161674,0.0,0.0,126.18023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.215339,0.0,0.0,Basal
TCGA-BH-A18U-01,0.0,0.0,0.0,0.0,35.338425,0.0,35.80851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.064325,0.0,0.0,0.0,5.8046274,0.0,0.0,0.0,0.0,0.0,46.677002,0.0,40.15983,39.037666,15.534101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.982074,0.0,0.0,0.0,27.684172,51.412502,0.0,0.0,0.0,0.0,20.157793,0.0,0.0,31.960331,0.0,40.185184,0.0,0.0,0.0,0.0,0.0,3.0716147,0.0,0.0,0.0,25.22881,0.0,0.0,LumB
TCGA-BH-A18V-01,0.0,0.0,1.155777,0.0,111.21132,0.0,9.00881,0.0,0.0,7.720952,0.0,0.0,2.9621296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.8629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.511925,141.6671,0.0,60.105305,64.392265,0.0,0.0,0.0,0.0,0.0,104.535225,0.0,0.0,189.01212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36627,0.0,0.0,Basal
TCGA-BH-A1EN-01,0.0,0.0,0.0,0.0,54.635025,0.0,21.644491,0.0,0.0,35.2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.448388,0.0,0.0,0.0,0.0,0.0,0.0,18.3596,12.306136,0.0,5.1764226,0.0,0.0,0.0,0.0,0.0,0.0,67.25783,0.0,0.0,39.956345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-BH-A1EO-01,0.0,0.0,0.0,39.296135,21.65102,0.0,0.0,19.223074,4.6027474,0.0,0.0,0.0,0.0,1.7966977,0.0,0.0,0.0,0.0,47.01479,0.0,0.0,0.0,0.0,0.0,0.0,22.63956,0.0,0.0,0.0,15.818569,37.201004,0.0,31.838856,0.0,0.0,0.0,14.889723,0.0,0.0,0.0,0.0,58.76982,0.0,0.0,0.0,52.889847,0.0,10.676871,0.0,0.0,0.0,70.048615,0.0,22.382944,0.0,0.0,0.0,22.58528,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1ES-01,0.0,0.0,0.0,0.0,3.6252346,0.0,0.0,0.0,0.0,0.0,0.63571066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.951451,0.0,0.0,0.0,0.0,0.0,11.311803,0.0,0.0,0.0,0.0,17.184706,17.101954,0.0,1.4627084,0.0,0.0,0.0,15.081521,0.0,0.0,0.0,0.0,27.360537,0.0,0.0,0.0,6.457409,5.030697,0.0,0.0,0.0,0.0,21.550663,0.0,0.0,0.0,0.0,0.0,11.750717,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1ET-01,0.0,0.0,0.0,32.07748,18.64734,0.0,0.0,5.722965,0.6209588,0.0,0.0,0.0,6.5876665,1.6848547,0.0,0.0,0.0,0.0,30.295792,0.0,0.0,0.0,0.0,0.0,0.0,5.201506,0.0,0.0,0.0,5.5159774,21.2699,0.0,11.747526,0.0,0.0,0.0,7.1130233,0.0,0.0,0.0,0.0,32.664654,0.0,0.0,0.0,34.2526,0.0,7.7869945,0.0,0.0,0.0,50.77967,0.0,11.433999,0.0,0.0,0.0,18.92804,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1EU-01,0.0,0.0,0.0,13.997316,4.983961,0.0,0.0,9.558422,1.0539205,0.0,0.0,0.0,0.0,4.987863,0.0,0.0,0.0,0.0,10.938679,0.0,0.0,0.0,0.0,0.0,1.0302258,5.014231,0.0,0.0,0.0,0.0,9.319515,0.0,3.210678,0.0,4.2817554,0.0,0.0,0.0,0.0,0.0,0.0,34.76036,0.0,0.0,0.0,22.094513,0.0,4.973865,0.0,0.0,0.0,37.473774,0.0,13.060924,0.0,0.0,0.0,6.666564,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1EV-01,0.0,0.0,0.0,0.0,32.398537,0.0,8.670225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.432049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.06492,0.13797994,29.384338,5.044902,17.454163,0.0,2.2838216,0.0,1.4372312,0.0,0.0,0.0,1.1977235,0.0,0.0,0.0,20.777485,12.561767,0.0,0.0,0.0,0.0,9.02725,0.0,0.0,30.156738,0.0,22.353104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42617,0.0,0.0,Her2
TCGA-BH-A1EW-01,0.0,0.0,0.0,0.0,16.426258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.866374,0.0,0.0,0.0,0.0,0.0,22.76665,8.39807,0.0,0.0,0.0,7.5254574,22.623816,0.0,12.136694,0.0,0.0,0.0,23.500841,0.0,0.0,0.0,0.0,60.003174,0.0,0.0,0.0,3.0029209,10.214722,0.0,0.0,22.7641,0.0,62.34447,0.0,0.0,0.0,0.0,0.0,8.961397,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1EX-01,0.0,0.0,0.0,6.9731607,3.3409276,0.0,0.0,0.0,4.70118,0.0,0.0,0.0,0.0,10.617131,0.0,0.0,0.0,0.0,11.831656,0.0,0.0,0.0,0.0,0.0,17.523258,12.502686,0.0,0.0,0.0,0.0,8.942489,0.0,6.793622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.644764,0.0,0.0,0.0,22.501886,6.4429975,3.7733126,0.0,2.7265275,0.0,41.066784,0.0,20.683325,0.0,0.0,0.0,4.857703,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1EY-01,0.0,0.0,0.0,32.293983,24.147238,0.0,0.0,11.779852,7.9478292,0.0,0.0,0.0,4.2613497,0.0,0.0,0.0,0.0,0.0,24.89927,0.0,0.0,0.0,0.0,0.0,5.3991246,21.802197,0.0,0.0,0.0,0.0,24.035925,0.0,15.294505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.458252,0.0,0.0,0.0,43.787727,0.0,0.0,0.0,12.727422,0.0,48.669712,0.0,11.330015,0.0,0.0,0.0,5.5663795,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1F0-01,0.0,0.0,0.0,0.0,47.124317,0.0,1.0061085,4.6690326,0.0,0.0,0.0,0.0,8.363318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.171638,0.0,0.0,1.5494215,0.0,0.0,0.0,0.0,30.855103,39.630817,0.0,20.715223,37.3364,0.0,0.0,0.0,0.0,0.0,36.556873,0.0,0.0,65.1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal
TCGA-BH-A1F2-01,0.0,0.0,0.0,0.0,17.864843,0.0,19.526249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.396721,0.0,15.000563,27.91157,2.983233,0.0,12.088473,0.0,9.087672,0.0,0.0,0.0,6.1487455,0.0,0.0,0.0,4.675781,18.861954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.780338,0.0,23.497604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.060137,0.0,0.0,LumB
TCGA-BH-A1F5-01,0.0,0.0,0.0,0.0,5.2274737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1653147,0.0,0.0,0.0,0.0,24.84397,0.0,0.0,0.0,0.0,0.0,25.653152,0.0,0.0,5.507958,0.0,9.893859,15.735581,0.0,9.606675,0.0,0.0,0.0,33.48886,0.0,0.0,0.0,0.0,49.86519,0.0,0.0,0.0,0.0,7.9679193,4.9438586,0.0,5.357179,0.0,45.860424,0.0,0.0,0.0,0.0,0.0,23.51657,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1F6-01,0.0,0.0,3.3990667,0.0,90.38323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.884949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.17334,110.615364,0.0,47.483543,53.025387,0.0,0.0,0.0,0.0,0.0,68.842026,0.0,0.0,155.02332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal
TCGA-BH-A1F8-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.459731,0.0,1.4070226,0.0,0.0,0.0,0.0,0.0,11.458405,0.0,0.0,7.698243,0.0,0.0,1.4670811,0.5004681,1.5665569,0.0,0.0,0.0,1.2488297,0.0,8.036558,0.0,0.0,20.27218,0.0,0.0,0.0,0.0,3.183033,0.0,0.0,7.7508054,0.0,9.976957,0.0,0.0,0.0,0.0,0.0,0.1368396,0.0,0.0,0.0,6.881153,0.0,0.0,LumB
TCGA-BH-A1FB-01,0.0,0.0,0.0,45.446663,28.407686,0.0,0.0,12.528764,3.6434758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.216415,0.0,0.0,0.0,0.0,0.0,0.0,17.15787,0.0,0.0,0.0,32.29905,44.814266,0.0,36.893036,0.0,0.0,0.0,30.08662,0.0,0.0,0.0,0.0,77.764984,0.0,0.0,0.0,58.98473,0.0,14.078988,0.0,0.0,0.0,92.94186,0.0,25.33385,0.0,0.0,0.0,30.347628,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1FC-01,0.0,0.0,0.0,0.0,77.34915,0.0,15.49538,0.0,0.0,0.9596169,0.0,0.0,3.0515983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5731158,0.0,0.0,0.0,59.155235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.48875,93.732346,0.0,41.295322,52.076675,0.0,0.0,0.0,0.0,0.0,65.262825,0.0,0.0,116.33082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672002,0.0,0.0,Basal
TCGA-BH-A1FE-01,0.0,0.0,0.0,7.053975,11.142302,0.0,0.0,13.420505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.499297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87759,0.0,7.737798,0.0,0.0,0.0,2.5466676,0.0,0.0,0.0,0.0,30.384676,0.0,0.0,0.0,3.4854238,0.0,0.0,0.0,9.065362,0.0,38.619263,0.0,0.0,0.0,0.0,0.0,8.821407,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1FG-01,0.0,0.0,0.0,0.0,13.901683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.488546,0.0,0.0,0.0,0.0,0.0,44.181427,8.654622,0.0,0.0,0.0,18.580225,28.090761,0.0,14.967533,0.0,0.0,0.0,28.107555,0.0,0.0,0.0,0.0,46.2414,0.0,0.0,0.0,3.0298638,18.346745,0.0,0.0,7.702252,0.0,41.884106,0.0,0.0,0.0,0.0,0.0,19.008112,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1FH-01,0.0,0.0,0.0,34.114506,4.476306,0.0,0.0,8.90599,8.525805,0.0,0.0,0.0,0.0,4.6041656,0.0,0.0,0.0,0.0,24.409534,0.0,0.0,0.0,0.0,0.0,0.0,5.061315,0.0,0.0,0.0,10.431288,27.608356,0.0,15.141764,0.0,16.850128,0.0,0.0,0.0,0.0,0.0,0.0,68.56705,0.0,0.0,0.0,50.184525,0.0,4.9237533,0.0,0.0,0.0,64.463936,0.0,31.69022,0.0,0.0,0.0,11.736269,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1FJ-01,0.0,0.0,0.0,0.0,12.93691,0.0,32.28112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.013131,7.8273916,0.0,0.0,0.0,0.0,18.49855,2.7667062,0.0,7.1141596,3.9881506,0.0,12.145594,0.0,4.764796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99396,0.0,0.0,0.0,0.0,13.278,0.0,0.0,28.744547,0.0,33.07982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-BH-A1FL-01,0.0,0.0,0.0,13.47576,17.852566,0.0,0.0,6.516781,0.0,0.0,0.0,0.0,0.0,10.242132,0.0,0.0,0.0,0.0,31.889439,22.57279,0.0,0.0,0.0,0.0,1.2149115,31.46208,0.0,0.0,0.0,0.0,10.725351,0.0,8.6951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.917046,0.0,0.0,0.0,29.332592,0.0,0.0,0.0,26.88912,0.0,69.15803,0.0,2.6714203,0.0,0.0,0.0,13.847859,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A1FM-01,0.0,0.0,0.0,0.0,11.854112,0.0,24.101534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.248954,0.0,11.706367,27.987167,10.292557,0.0,7.652812,0.0,6.581525,0.0,0.0,0.0,5.081691,0.0,0.0,0.0,6.27771,25.516792,0.0,0.0,0.0,0.0,8.112704,0.0,0.0,20.892689,0.0,28.468107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.230812,0.0,0.0,LumB
TCGA-BH-A1FN-01,0.0,0.0,3.2532592,0.0,28.074987,0.0,10.05671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.334393,0.0,0.0,0.0,25.290766,0.0,0.0,25.512466,0.0,0.0,0.0,0.0,12.643727,36.784233,36.374485,0.0,32.853775,0.0,0.0,0.0,0.0,0.0,47.676735,0.0,0.0,6.6780815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.081415,0.0,0.0,LumB
TCGA-BH-A1FR-01,0.0,0.0,0.0,11.686721,0.0,0.0,12.762959,0.0,6.199999,0.0,0.0,0.0,0.0,17.633554,0.0,0.0,3.54906,0.0,17.73811,19.297644,0.0,0.0,0.0,0.0,4.616811,0.0,0.0,0.0,0.0,0.0,14.485497,0.0,6.9393187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.849026,0.0,0.0,0.0,0.0,7.54549,0.0,0.0,27.379534,0.0,25.932814,0.0,34.761883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A201-01,0.0,0.0,0.0,52.440376,12.756807,0.0,0.0,14.873988,8.70138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.388184,0.0,0.0,0.0,0.0,0.0,0.0,14.929129,0.0,0.0,0.0,36.185337,44.692177,0.0,28.67655,0.0,16.391428,0.0,18.47643,0.0,0.0,0.0,0.0,89.93343,0.0,0.0,0.0,75.41557,0.0,14.444516,0.0,0.0,0.0,95.32495,0.0,38.857372,0.0,0.0,0.0,25.218027,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A202-01,0.0,0.0,0.0,0.0,41.215687,0.0,19.68955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.946222,0.0,0.0,0.0,0.0,0.0,53.563072,10.15974,14.062468,23.180443,3.8532057,0.0,19.114542,0.0,11.970385,0.0,0.0,0.0,32.75338,0.0,0.0,0.0,0.0,42.012897,0.0,0.0,0.0,0.0,5.7906632,0.0,0.0,32.86792,0.0,44.93975,0.0,0.0,0.0,0.0,0.0,6.6117845,0.0,0.0,0.0,9.667786,0.0,0.0,LumB
TCGA-BH-A203-01,0.0,0.0,0.0,0.0,57.148563,0.0,2.2665126,0.0,0.0,10.826245,0.0,0.0,19.47934,0.0,0.0,14.716647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0863826,14.777865,0.0,12.970688,0.0,13.656861,0.0,16.679562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.330596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.931763,0.0,1.8986889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-BH-A204-01,0.0,0.0,0.0,0.0,2.6570945,0.0,0.0,0.0,0.0,0.0,11.291148,8.0660925,0.0,0.0,0.0,0.0,0.0,0.0,8.196744,0.0,0.0,0.0,0.0,0.0,36.776966,0.0,0.0,15.394445,1.6867422,6.663616,15.5128,0.0,0.0,0.0,0.0,0.0,7.977681,0.0,0.0,0.0,1.0573707,40.39722,0.0,0.0,0.0,0.0,5.3863177,0.0,0.0,5.121391,0.0,27.859446,0.0,0.0,0.0,0.0,0.0,11.501918,0.0,0.0,0.0,10.789071,0.0,0.0,LumB
TCGA-BH-A209-01,0.0,0.0,0.0,0.0,25.44605,0.0,7.771394,0.7539168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.66529,0.0,0.0,0.0,7.404367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9943347,28.137093,8.460797,0.0,29.364893,0.0,0.0,0.0,0.0,0.0,34.379997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.749987,0.0,0.0,LumB
TCGA-BH-A28Q-01,0.0,0.0,0.0,15.735237,10.0497465,0.0,13.586603,11.817247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.369806,4.0484858,0.0,0.0,0.0,0.0,0.0,19.796093,0.0,0.0,0.0,0.0,22.358915,0.0,14.734915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.162178,0.0,0.0,0.0,25.83279,2.939055,0.0,0.0,23.62819,0.0,66.249275,0.0,9.377099,0.0,0.0,0.0,8.068763,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-BH-A2L8-01,0.0,0.0,0.0,13.866919,24.35476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.983994,0.0,0.0,0.0,0.0,0.0,23.767023,26.95877,0.0,0.0,0.0,0.0,28.118267,0.0,18.261654,0.0,0.0,0.0,3.9142418,0.0,0.0,0.0,0.0,73.6017,0.0,0.0,0.0,38.808235,0.0,8.344029,0.0,6.1132708,0.0,74.24955,0.0,15.119532,0.0,0.0,0.0,17.708206,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A12K-01,0.0,0.0,5.125991,0.0,62.98085,0.0,5.576562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.03733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.846157,82.09564,0.0,34.91094,48.859093,0.0,0.0,0.0,0.0,0.0,59.56366,0.0,0.0,107.27426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.654179,0.0,0.0,Basal
TCGA-C8-A12L-01,0.0,0.0,0.0,0.0,39.17735,0.0,4.8985333,0.0,0.0,0.0,0.0,0.0,5.884812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3683734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2777617,32.45441,0.0,2.948763,0.0,0.0,0.0,0.0,0.0,0.0,36.894157,0.0,0.0,18.399202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-C8-A12M-01,0.0,0.0,0.0,0.0,5.462032,0.0,0.0,0.0,0.0,0.0,22.892056,13.677901,0.0,0.0,0.0,0.0,0.0,0.0,11.936231,0.0,2.422967,0.0,0.0,0.0,48.69749,0.0,6.183313,7.472254,15.9637,22.245161,30.675344,0.0,0.0,0.0,0.0,0.0,14.272522,0.0,0.0,0.0,16.951311,49.831226,0.0,0.0,0.0,0.0,16.977688,0.0,0.0,0.5935072,0.0,30.02499,0.0,0.0,0.0,0.0,0.0,15.077628,0.0,0.0,0.0,9.4381485,0.0,0.0,LumB
TCGA-C8-A12N-01,0.0,0.0,0.0,4.56767,17.440516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.619822,0.0,0.0,0.0,0.0,0.0,20.191359,15.0384655,0.0,0.0,0.0,19.882608,28.007284,0.0,25.230406,0.0,0.0,0.0,37.411144,0.0,0.0,0.0,0.0,41.64728,0.0,0.0,0.0,21.01412,7.1224246,3.789289,0.0,15.065619,0.0,51.529488,0.0,0.0,0.0,0.0,0.0,18.687069,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A12O-01,0.0,0.0,0.0,11.48544,12.184712,0.0,8.531602,4.922367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.274864,8.394356,0.0,0.0,0.0,0.0,3.1433713,2.289265,0.0,9.134258,0.0,1.8965912,15.520641,0.0,9.924862,0.0,0.0,0.0,12.339807,0.0,0.0,0.0,0.0,41.936733,0.0,0.0,0.0,0.0,1.7599669,0.0,0.0,26.775051,0.0,53.134956,0.0,0.0,0.0,0.0,0.0,6.6164346,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-C8-A12P-01,0.0,0.0,0.0,0.0,53.86676,0.0,5.201813,0.0,0.0,33.09104,0.0,0.0,10.923242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0001025,0.0,0.0,1.2690411,0.0,6.954355,0.0,0.0,0.0,0.0,0.0,0.0,7.902001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.022507,0.0,0.0,25.752453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
